"ChEMBL ID";"Name";"Synonyms";"Type";"Max Phase";"Molecular Weight";"Targets";"Bioactivities";"AlogP";"Polar Surface Area";"HBA";"HBD";"#RO5 Violations";"#Rotatable Bonds";"Passes Ro3";"QED Weighted";"CX Acidic pKa";"CX Basic pKa";"CX LogP";"CX LogD";"Aromatic Rings";"Structure Type";"Inorganic Flag";"Heavy Atoms";"HBA (Lipinski)";"HBD (Lipinski)";"#RO5 Violations (Lipinski)";"Molecular Weight (Monoisotopic)";"Molecular Species";"Molecular Formula";"Smiles";"Inchi Key"
"CHEMBL1259059";"SOFOSBUVIR";"GS-7977|GS7977|PSI-7977|PSI-7977, GS-7977|SOFOSBUVIR|SOVALDI";"Small molecule";"4";"529.46";"36";"241";"1.66";"158.18";"10";"3";"1";"10";"N";"0.31";"9.70";"None";"1.28";"1.28";"2";"MOL";"0";"36";"12";"3";"2";"529.1625";"NEUTRAL";"C22H29FN3O9P";"CC(C)OC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@](C)(F)[C@@H]1O)Oc1ccccc1";"TTZHDVOVKQGIBA-IQWMDFIBSA-N"
"CHEMBL1751";"DIGOXIN";"DIGAMEX|DIGOXIN|DIGOXIN PEDIATRIC|DIGOXINUM|DYNAMOS|Digoxin|FARGOXIN|LANOCARDIN|LANOXICAPS|LANOXIN PEDIATRIC|LANOXIN-125|LANOXIN-PG|Lanoxin|MAPLUXIN|NATIGOXIN|NSC-95100|ROUGOXIN|STILLACOR-|TOLOXIN|VANOXIN|Vanoxin";"Small molecule";"4";"780.95";"249";"1416";"2.22";"203.06";"14";"6";"3";"7";"N";"0.16";"7.15";"None";"2.37";"1.92";"0";"MOL";"0";"55";"14";"6";"3";"780.4296";"NEUTRAL";"C41H64O14";"C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6C[C@@H](O)[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O";"LTMHDMANZUZIPE-PUGKRICDSA-N"
"CHEMBL3127326";"OMBITASVIR";"ABT-267|OMBITASVIR";"Small molecule";"4";"894.13";"26";"168";"7.69";"178.72";"9";"4";"2";"13";"N";"0.13";"12.77";"2.16";"7.49";"7.49";"3";"MOL";"0";"65";"15";"4";"3";"893.5051";"NEUTRAL";"C50H67N7O8";"COC(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)Nc1ccc([C@@H]2CC[C@@H](c3ccc(NC(=O)[C@@H]4CCCN4C(=O)[C@@H](NC(=O)OC)C(C)C)cc3)N2c2ccc(C(C)(C)C)cc2)cc1)C(C)C";"PIDFDZJZLOTZTM-KHVQSSSXSA-N"
"CHEMBL9509";"SILIBININ";"LEGALON|SILIBIN|SILIBININ|SILIBININ A-SILIBININ B MIXT.|SILLIVER|SILYBIN|SILYBINE|SILYMARIN";"Small molecule";"3";"482.44";"65";"286";"2.36";"155.14";"10";"5";"0";"4";"N";"0.37";"7.75";"None";"2.63";"2.47";"3";"MOL";"0";"35";"10";"5";"0";"482.1213";"NEUTRAL";"C25H22O10";"COc1cc(C2Oc3cc([C@H]4Oc5cc(O)cc(O)c5C(=O)[C@@H]4O)ccc3OC2CO)ccc1O";"SEBFKMXJBCUCAI-DBMPWETRSA-N"
"CHEMBL599872";"VANIPREVIR";"MK-7009|VANIPREVIR";"Small molecule";"3";"755.93";"";"";"3.67";"180.52";"9";"3";"1";"6";"N";"0.37";"3.77";"None";"3.85";"2.90";"1";"MOL";"0";"53";"14";"3";"2";"755.3564";"ACID";"C38H53N5O9S";"C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H]2CN1C(=O)[C@H](C(C)(C)C)NC(=O)OCC(C)(C)CCCCc1cccc3c1CN(C3)C(=O)O2)C(=O)NS(=O)(=O)C1CC1";"HPAPGONEMPZXMM-ONAXAZCASA-N"
"CHEMBL3121539";"RADALBUVIR";"GS-9669|RADALBUVIR";"Small molecule";"2";"543.73";"4";"11";"5.40";"96.30";"6";"2";"2";"7";"N";"0.35";"3.57";"None";"4.98";"1.63";"1";"MOL";"0";"38";"7";"2";"2";"543.2655";"ACID";"C30H41NO6S";"CC1=CC[C@H](C(=O)N(c2cc(C#CC(C)(C)C)sc2C(=O)O)[C@H]2CC[C@](O)(CO[C@H]3CCOC3)CC2)CC1";"MUICUPWICXUNRS-GDCCIXDYSA-N"
"CHEMBL1138";"EZETIMIBE";"EZETIMIBE|EZETROL|MK0653|NSC-758923|SCH-58235|SCH58235|Zetia";"Small molecule";"4";"409.43";"57";"269";"4.89";"60.77";"3";"2";"0";"6";"N";"0.57";"9.48";"None";"4.56";"4.56";"3";"MOL";"0";"30";"4";"2";"0";"409.1489";"NEUTRAL";"C24H21F2NO3";"O=C1[C@H](CC[C@H](O)c2ccc(F)cc2)[C@@H](c2ccc(O)cc2)N1c1ccc(F)cc1";"OLNTVTPDXPETLC-XPWALMASSA-N"
"CHEMBL3544977";"ODALASVIR";"ACH-0143102|ACH-3102|ODALASVIR";"Small molecule";"2";"1001.29";"";"";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"0";"None";"None";"None";"None";"1000.5575";"None";"C60H72N8O6";"COC(=O)N[C@H](C(=O)N1[C@H](c2nc3cc(-c4cc5ccc4CCc4ccc(c(-c6ccc7[nH]c([C@@H]8C[C@@H]9CCCC[C@@H]9N8C(=O)[C@@H](NC(=O)OC)C(C)C)nc7c6)c4)CC5)ccc3[nH]2)C[C@@H]2CCCC[C@@H]21)C(C)C";"LSYBRGMTRKJATA-IVEWBXRVSA-N"
"CHEMBL4297647";"FURAPREVIR";"FURAPREVIR|TG-2349";"Small molecule";"3";"897.06";"";"";"6.61";"208.36";"12";"3";"3";"10";"N";"0.14";"3.74";"0.59";"6.50";"5.44";"4";"MOL";"0";"64";"16";"3";"3";"896.3779";"ACID";"C47H56N6O10S";"CC(C)Oc1ccc(-c2nc(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6(C)CC6)C[C@H]5/C=C\CCCCC[C@H](NC(=O)OC5CCCC5)C(=O)N4C3)c3oc4ccccc4c3n2)cc1";"GZRNOYTVBWWFLJ-NTPALUMKSA-N"
"CHEMBL501849";"SIMEPREVIR";"OLYSIO|SIMEPREVIR|TMC 435|TMC 435350|TMC-435|TMC-435350|TMC435|TMC435350";"Small molecule";"4";"749.96";"26";"270";"5.25";"156.89";"10";"2";"2";"8";"N";"0.29";"3.77";"1.60";"4.56";"3.61";"3";"MOL";"0";"52";"12";"2";"3";"749.2917";"ACID";"C38H47N5O7S2";"COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCN(C)C(=O)[C@@H]4C3)cc(-c3nc(C(C)C)cs3)nc2c1C";"JTZZSQYMACOLNN-VDWJNHBNSA-N"
"CHEMBL4297499";"TMC-649128";"TMC-649128|TMC649128";"Small molecule";"1";"422.44";"";"";"1.76";"171.50";"10";"1";"0";"7";"N";"0.30";"None";"None";"2.48";"2.36";"1";"MOL";"0";"30";"12";"2";"1";"422.1914";"NEUTRAL";"C18H26N6O6";"CC(C)C(=O)OC[C@@]1(N=[N+]=[N-])O[C@@H](n2ccc(N)nc2=O)[C@@H](C)[C@@H]1OC(=O)C(C)C";"XJBILYMRFVHPJB-XJQUKVTJSA-N"
"CHEMBL3137315";"DELEOBUVIR SODIUM";"BI 207127 NA|BI-207127 NA|BI-207127 SODIUM SALT|BI-207127NA|DELEOBUVIR SODIUM";"Small molecule";"2";"675.56";"";"";"6.85";"114.93";"7";"2";"2";"7";"N";"0.19";"3.67";"4.63";"5.64";"3.35";"5";"MOL";"0";"44";"9";"2";"2";"652.1798";"ACID";"C34H32BrN6NaO3";"Cn1c(C2(NC(=O)c3ccc4c(C5CCCC5)c(-c5ncc(Br)cn5)n(C)c4c3)CCC2)nc2ccc(/C=C/C(=O)[O-])cc21.[Na+]";"YJADTGFGJMFOLM-KJEVSKRMSA-M"
"CHEMBL3039514";"ELBASVIR";"ELBASVIR|MK-8742";"Small molecule";"4";"882.03";"9";"67";"8.12";"188.80";"10";"4";"2";"11";"N";"0.10";"12.42";"5.39";"7.07";"7.07";"6";"MOL";"0";"65";"16";"4";"3";"881.4224";"NEUTRAL";"C49H55N9O7";"COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1nc(-c2ccc3c(c2)O[C@@H](c2ccccc2)n2c-3cc3cc(-c4c[nH]c([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)n4)ccc32)c[nH]1)C(C)C";"BVAZQCUMNICBAQ-PZHYSIFUSA-N"
"CHEMBL74415";"CANNABINOL";"CANNABINOL|NSC-134455";"Small molecule";"3";"310.44";"33";"72";"5.73";"29.46";"2";"1";"1";"4";"N";"0.73";"9.32";"None";"6.41";"6.41";"2";"MOL";"0";"23";"2";"1";"1";"310.1933";"NEUTRAL";"C21H26O2";"CCCCCc1cc(O)c2c(c1)OC(C)(C)c1ccc(C)cc1-2";"VBGLYOIFKLUMQG-UHFFFAOYSA-N"
"CHEMBL2106323";"LACTOSE MONOHYDRATE";"LACTOCHEM|LACTOHALE|LACTOPRESS|LACTOPRESS GRANULATED|LACTOPRESS SPRAY DRIED|LACTOSE FASTFLO 316|LACTOSE HYDRATE|LACTOSE HYDROUS|LACTOSE MONOHYDRATE|LACTOSE, HYDROUS|LACTOSE, MONOHYDRATE|LACTOSUM, MONOHYDRATE|NSC-760401|PHARMATOSE|PHARMATOSE DCL 11|PHARMATOSE DCL II|RESPITOSE|SUPERTAB 11SD|SUPERTAB 11SD NZ|SUPERTAB 14SD|SUPERTAB 30GR|SUPERTAB 50 ODT|WYNDALE|WYNHALE";"Small molecule";"3";"360.31";"";"";"-5.40";"189.53";"11";"8";"2";"4";"N";"0.24";"11.25";"None";"-4.70";"-4.70";"0";"MOL";"0";"23";"11";"8";"2";"342.1162";"NEUTRAL";"C12H24O12";"O.OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O";"WSVLPVUVIUVCRA-ZVYOHNBTSA-N"
"CHEMBL1233524";"MK-3281";"MK 3281|MK-3281";"Small molecule";"1";"475.63";"23";"59";"5.31";"57.94";"5";"1";"1";"6";"N";"0.52";"3.57";"8.88";"2.67";"2.66";"3";"MOL";"0";"35";"6";"1";"1";"475.2835";"ZWITTERION";"C29H37N3O3";"CN(C)CCN(C)[C@H]1COc2ccccc2-c2c(C3CCCCC3)c3ccc(C(=O)O)cc3n2C1";"YQUCBFIQSJVCOR-JOCHJYFZSA-N"
"CHEMBL460026";"ICOSAPENT";"ALL-CIS-FATTY ACID 20:5 OMEGA-3|C20:5 (N-3)|EICOSAPENTAENOATE|EICOSAPENTAENOIC ACID|EICOSAPENTAENOIC ACID (C20:5 N3)|EPA 45G|ICOSAPENT|INCROMEGA E 7010SR|OMEGA-3 MARINE TRIGLYCERIDES|ROPUFA 70|TIMNODONIC ACID";"Small molecule";"3";"302.46";"33";"54";"5.99";"37.30";"1";"1";"1";"13";"N";"0.33";"4.82";"None";"6.23";"3.69";"0";"MOL";"0";"22";"2";"1";"1";"302.2246";"ACID";"C20H30O2";"CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O";"JAZBEHYOTPTENJ-JLNKQSITSA-N"
"CHEMBL885";"EMTRICITABINE";"(-)-EMTRICITABINE|(-)-FTC|524-W-91|524W91|BIKTARVY|BW-524W91|COVIRACIL|EMTRICITABINE|EMTRICITABINE, (-)-|EMTRICITABINUM|Emtriva|FTC|FTC-(-)";"Small molecule";"4";"247.25";"31";"229";"-0.46";"90.37";"7";"2";"0";"2";"N";"0.73";"None";"None";"-0.90";"-0.90";"1";"MOL";"0";"16";"6";"3";"0";"247.0427";"NEUTRAL";"C8H10FN3O3S";"Nc1nc(=O)n([C@@H]2CS[C@H](CO)O2)cc1F";"XQSPYNMVSIKCOC-NTSWFWBYSA-N"
"CHEMBL269732";"TACROLIMUS";"FK-506|FK506|FR-900506|NSC-758659|Prograf|Protopic|TACROLIMUS|TACROLIMUS MONOHYDRATE";"Small molecule";"4";"804.03";"167";"970";"4.64";"178.36";"12";"3";"2";"7";"N";"0.18";"9.96";"None";"5.59";"5.59";"0";"MOL";"0";"57";"13";"3";"2";"803.4820";"NEUTRAL";"C44H69NO12";"C=CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC";"QJJXYPPXXYFBGM-LFZNUXCKSA-N"
"CHEMBL8";"CIPROFLOXACIN";"BAY O 9867 FREE BASE|BAY Q 3939|BAY-O-9867 FREE BASE|BAY-Q-3939|BAYQ3939|CETRAXAL|CIPROFLOXACIN|CIPROFLOXACINUM|Ciloxan|Cipro|Ciprobay|NSC-758467|OTIPRIO|Velmonit";"Small molecule";"4";"331.35";"491";"17911";"1.58";"74.57";"5";"2";"0";"3";"N";"0.89";"5.56";"8.68";"-0.85";"-0.85";"2";"MOL";"0";"24";"6";"2";"0";"331.1332";"ZWITTERION";"C17H18FN3O3";"O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O";"MYSWGUAQZAJSOK-UHFFFAOYSA-N"
"CHEMBL1092581";"NESBUVIR";"HCV 796|HCV-796|NESBUVIR";"Small molecule";"2";"446.50";"10";"129";"3.23";"99.85";"5";"2";"0";"7";"N";"0.58";"None";"None";"1.60";"1.60";"3";"MOL";"0";"31";"7";"2";"0";"446.1312";"NEUTRAL";"C22H23FN2O5S";"CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(CCO)S(C)(=O)=O)c(C3CC3)cc12";"WTDWVLJJJOTABN-UHFFFAOYSA-N"
"CHEMBL550936";"BALAPIRAVIR";"BALAPIRAVIR|RO-4588161|RO4588161";"Small molecule";"2";"494.51";"4";"10";"1.70";"197.80";"12";"1";"1";"9";"N";"0.17";"None";"None";"2.89";"2.77";"1";"MOL";"0";"35";"14";"2";"1";"494.2125";"NEUTRAL";"C21H30N6O8";"CC(C)C(=O)OC[C@@]1(N=[N+]=[N-])O[C@@H](n2ccc(N)nc2=O)[C@H](OC(=O)C(C)C)[C@@H]1OC(=O)C(C)C";"VKXWOLCNTHXCLF-DXEZIKHYSA-N"
"CHEMBL651";"METHADONE";"Amidone|DIAMINON|DL-METHADONE|DOLOPHIN|Dolophine|HEPTADONE|Heptadon|IDS-NM-002|METASEDIN|METHADONE|Methadone|Methadose|PHENADONE|Phy|Physeptone|Symoron|Westadone";"Small molecule";"4";"309.45";"25";"127";"4.29";"20.31";"2";"0";"0";"7";"N";"0.76";"None";"9.12";"5.01";"3.29";"2";"MOL";"0";"23";"2";"0";"0";"309.2093";"BASE";"C21H27NO";"CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1";"USSIQXCVUWKGNF-UHFFFAOYSA-N"
"CHEMBL1617";"RIFAXIMIN";"L-105|NORMIX|NSC-758957|RIFAMYCIN L 105|RIFAXIDIN|RIFAXIMIN|Rifacol|TARGAXAN|XIFAXANTA|XIFAXSAN|Xifaxan";"Small molecule";"4";"785.89";"99";"603";"6.16";"198.38";"13";"5";"3";"2";"N";"0.11";"6.42";"5.88";"4.59";"3.93";"4";"MOL";"0";"57";"14";"5";"3";"785.3524";"ACID";"C43H51N3O11";"CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c5c(nc6cc(C)ccn65)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C";"NZCRJKRKKOLAOJ-XRCRFVBUSA-N"
"CHEMBL468";"THALIDOMIDE";".ALPHA.-PHTHALIMIDOGLUTARIMIDE|CELGENE|CONTERGAN|DISTAVAL|K-17|MYRIN|N-PHTHALYLGLUTAMIC ACID IMIDE|NEUROSEDYN|NSC-527179|NSC-66847|PANTOSEDIV|PHARMION|SOFTENON|TALIDEX|THALED|THALIDOMIDE|THALIDOMIDE |Thalomid";"Small molecule";"4";"258.23";"223";"800";"0.09";"83.55";"4";"1";"0";"1";"N";"0.72";"11.59";"None";"0.02";"0.02";"1";"MOL";"0";"19";"6";"1";"0";"258.0641";"NEUTRAL";"C13H10N2O4";"O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1";"UEJJHQNACJXSKW-UHFFFAOYSA-N"
"CHEMBL3544985";"DASABUVIR SODIUM";"DASABUVIR SODIUM|DASABUVIR SODIUM ANHYDROUS";"Small molecule";"4";"533.58";"";"";"4.02";"110.26";"6";"2";"0";"5";"N";"0.44";"9.09";"None";"3.42";"3.42";"4";"MOL";"0";"35";"8";"2";"0";"493.1671";"NEUTRAL";"C26H28N3NaO6S";"COc1c(-c2ccc3cc(NS(C)(=O)=O)ccc3c2)cc(-n2ccc(=O)[n-]c2=O)cc1C(C)(C)C.O.[Na+]";"SJHKKWUESHNTBB-UHFFFAOYSA-M"
"CHEMBL254316";"RALTEGRAVIR";"ISENTRESS|MK-0518|RALTEGRAVIR";"Small molecule";"4";"444.42";"46";"711";"0.91";"152.24";"9";"3";"0";"6";"N";"0.51";"7.02";"None";"-0.39";"-0.92";"3";"MOL";"0";"32";"11";"3";"1";"444.1557";"NEUTRAL";"C20H21FN6O5";"Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2C)o1";"CZFFBEXEKNGXKS-UHFFFAOYSA-N"
"CHEMBL1323";"DARUNAVIR";"DARUNAVIR|MC-114|PREZISTA|TMC 114|TMC-114|TMC-41629|TMC114|UIC-94017|UIC-940T";"Small molecule";"4";"547.67";"29";"655";"2.38";"140.42";"8";"3";"1";"11";"N";"0.36";"13.59";"2.39";"2.82";"2.82";"2";"MOL";"0";"38";"10";"4";"1";"547.2352";"NEUTRAL";"C27H37N3O7S";"CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@@H]12)S(=O)(=O)c1ccc(N)cc1";"CJBJHOAVZSMMDJ-HEXNFIEUSA-N"
"CHEMBL3545312";"RAVIDASVIR HYDROCHLORIDE";"BI 238630 CL2|BI-238630-CL2|BL-238630 DIHYDROCHLORIDE|PPI-668|RAVIDASVIR DIHYDROCHLORIDE|RAVIDASVIR HYDROCHLORIDE";"Small molecule";"2";"835.83";"";"";"6.86";"174.64";"8";"4";"2";"10";"N";"0.12";"11.03";"5.77";"5.00";"4.99";"5";"MOL";"0";"56";"14";"4";"3";"762.3853";"NEUTRAL";"C42H52Cl2N8O6";"COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1nc(-c2ccc3cc(-c4ccc5[nH]c([C@@H]6CCCN6C(=O)[C@@H](NC(=O)OC)C(C)C)nc5c4)ccc3c2)c[nH]1)C(C)C.Cl.Cl";"JYLMWUZJMRNMDA-SPRBZRACSA-N"
"CHEMBL1255891";"NARLAPREVIR";"NARLAPREVIR|SCH 900518|SCH-900518";"Small molecule";"3";"707.98";"6";"39";"3.62";"170.85";"7";"4";"1";"13";"N";"0.21";"12.32";"None";"3.50";"3.50";"0";"MOL";"0";"49";"12";"4";"2";"707.4292";"NEUTRAL";"C36H61N5O7S";"CCCC[C@H](NC(=O)[C@@H]1[C@@H]2[C@H](CN1C(=O)[C@@H](NC(=O)NC1(CS(=O)(=O)C(C)(C)C)CCCCC1)C(C)(C)C)C2(C)C)C(=O)C(=O)NC1CC1";"RICZEKWVNZFTNZ-LFGITCQGSA-N"
"CHEMBL1201479";"POLYETHYLENE GLYCOL 3350";"GLYCOLAX|MIRALAX|POLYETHYLENE GLYCOL 3350";"Small molecule";"4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";""
"CHEMBL1737";"SILDENAFIL CITRATE";"NSC-744009|NSC-758669|REVATIO|SILDENAFIL (AS CITRATE)|SILDENAFIL CITRATE|UK-92,480-10|UK-92480-10|Viagra";"Small molecule";"4";"666.71";"26";"62";"1.61";"113.42";"8";"1";"0";"7";"N";"0.55";"7.63";"5.98";"1.23";"1.16";"3";"MOL";"0";"33";"10";"1";"0";"474.2049";"NEUTRAL";"C28H38N6O11S";"CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12.O=C(O)CC(O)(CC(=O)O)C(=O)O";"DEIYFTQMQPDXOT-UHFFFAOYSA-N"
"CHEMBL3833385";"RUZASVIR";"MK-8408|RUZASVIR";"Small molecule";"2";"929.12";"";"";"8.45";"201.69";"12";"4";"3";"12";"N";"0.09";"12.42";"5.39";"6.77";"6.76";"6";"MOL";"0";"67";"17";"4";"3";"928.4054";"NEUTRAL";"C49H56N10O7S";"COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1nc(-c2ccc3c(c2)O[C@@H](c2cnc(C4CC4)s2)n2c-3cc3cc(-c4c[nH]c([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)n4)ccc32)c[nH]1)C(C)C";"LTSZWQVAHDFPNW-PRMCSTHUSA-N"
"CHEMBL1407943";"CLEMIZOLE";"AL 20 [AS HYDROCHLORIDE]|AL-20 FREE BASE|CLEMIZOLE|CLEMIZOLE HYDROCHLORIDE|NSC-46261";"Small molecule";"2";"325.84";"45";"86";"4.33";"21.06";"3";"0";"0";"4";"N";"0.71";"None";"7.42";"4.23";"3.92";"3";"MOL";"0";"23";"3";"0";"0";"325.1346";"NEUTRAL";"C19H20ClN3";"Clc1ccc(Cn2c(CN3CCCC3)nc3ccccc32)cc1";"CJXAEXPPLWQRFR-UHFFFAOYSA-N"
"CHEMBL218394";"BOCEPREVIR";"BOCEPREVIR|EBP 520|EBP-520|SCH 503034|SCH-503034|VICTRELIS";"Small molecule";"4";"519.69";"52";"416";"1.71";"150.70";"5";"4";"1";"8";"N";"0.36";"12.44";"None";"1.78";"1.78";"0";"MOL";"0";"37";"10";"5";"1";"519.3421";"NEUTRAL";"C27H45N5O5";"CC(C)(C)NC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)NC(CC1CCC1)C(=O)C(N)=O)C2(C)C)C(C)(C)C";"LHHCSNFAOIFYRV-DOVBMPENSA-N"
"CHEMBL3039503";"LOMIBUVIR";"LOMIBUVIR|VCH-222|VX-222";"Small molecule";"2";"445.63";"7";"22";"5.31";"77.84";"4";"2";"1";"4";"N";"0.62";"3.57";"None";"5.61";"2.26";"1";"MOL";"0";"31";"5";"2";"1";"445.2287";"ACID";"C25H35NO4S";"CC(C)(C)C#Cc1cc(N(C(=O)[C@H]2CC[C@H](C)CC2)[C@H]2CC[C@H](O)CC2)c(C(=O)O)s1";"WPMJNLCLKAKMLA-VVPTUSLJSA-N"
"CHEMBL157101";"KETOCONAZOLE";"DAKTARIN GOLD|DAKTARIN INTENSIV|DANDRAZOL|DANDRID|EXTINA|J02AB02|KETOCONAZOLE|KETOCONAZOLUM|KETOPINE|Ketosidin|Ketozole|NIZORAL A-D|NIZORAL ANTI-DANDRUFF|NIZORELLE|NSC-317629|Nizoral|Panfungol|R 41,400|R-41400|Xolegel";"Small molecule";"4";"531.44";"472";"5758";"4.21";"69.06";"7";"0";"1";"7";"N";"0.46";"None";"6.42";"4.19";"4.16";"3";"MOL";"0";"36";"8";"0";"1";"530.1488";"NEUTRAL";"C26H28Cl2N4O4";"CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1";"XMAYWYJOQHXEEK-UHFFFAOYSA-N"
"CHEMBL1513";"IRBESARTAN";"APROVEL|Avapro|BMS-186295|IFIRMASTA|IRBESARTAN|IRBESARTAN BMS|IRBESARTAN TEVA|IRBESARTAN ZENTIVA|KARVEA|NSC-758696|SABERVEL|SARBEVEL|SR 47436|SR-47436";"Small molecule";"4";"428.54";"156";"709";"4.78";"87.13";"5";"1";"0";"7";"N";"0.59";"5.85";"4.12";"5.39";"4.23";"3";"MOL";"0";"32";"7";"1";"0";"428.2325";"ACID";"C25H28N6O";"CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1";"YOSHYTLCDANDAN-UHFFFAOYSA-N"
"CHEMBL490672";"FILIBUVIR";"FILIBUVIR|PF-00868554|PF-868554";"Small molecule";"3";"503.65";"15";"50";"5.12";"102.50";"8";"1";"2";"8";"N";"0.43";"4.42";"6.14";"3.56";"2.44";"3";"MOL";"0";"37";"8";"1";"2";"503.2896";"ACID";"C29H37N5O3";"CCc1cc(CC[C@]2(C3CCCC3)CC(O)=C(Cc3nc4nc(C)cc(C)n4n3)C(=O)O2)cc(CC)n1";"SLVAPEZTBDBAPI-GDLZYMKVSA-N"
"CHEMBL1486";"TENOFOVIR DISOPROXIL FUMARATE";"GS-1278|GS-4331-05|GS-4331-05-|GSK-548470|GSK548470|PMPA|PMPA PRODRUG|PMPA Prodrug|PMPA-PRODRUG|TENOFOVIR|TENOFOVIR DF|TENOFOVIR DISOPROXIL FUMARATE|TENOFOVIRI DISOPROXILI FUMARAS|VIREA|Viread";"Small molecule";"4";"635.52";"21";"181";"3.04";"185.44";"15";"1";"2";"13";"N";"0.23";"None";"3.74";"2.65";"2.65";"2";"MOL";"0";"35";"15";"2";"2";"519.1730";"NEUTRAL";"C23H34N5O14P";"CC(C)OC(=O)OCOP(=O)(CO[C@H](C)Cn1cnc2c(N)ncnc21)OCOC(=O)OC(C)C.O=C(O)/C=C/C(=O)O";"VCMJCVGFSROFHV-WZGZYPNHSA-N"
"CHEMBL1401";"NITAZOXANIDE";"Alinia|NITAZOXANIDE|NSC-697855|NSC-760057|PH 5776|PH-5776";"Small molecule";"4";"307.29";"222";"905";"2.23";"111.43";"7";"1";"0";"4";"N";"0.40";"10.62";"None";"2.12";"2.12";"2";"MOL";"0";"21";"8";"1";"0";"307.0263";"NEUTRAL";"C12H9N3O5S";"CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1";"YQNQNVDNTFHQSW-UHFFFAOYSA-N"
"CHEMBL3120793";"GS-6620";"GS-6620";"Small molecule";"1";"644.62";"9";"27";"2.88";"209.62";"14";"3";"2";"12";"N";"0.19";"10.23";"0.65";"2.61";"2.61";"3";"MOL";"0";"45";"15";"4";"2";"644.2360";"NEUTRAL";"C29H37N6O9P";"CC(C)OC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@](C)(O)[C@@H]1OC(=O)C(C)C)Oc1ccccc1";"YAAQYJCOIFNMKX-RSTNYOGXSA-N"
